cluster_id,freshness,authority,social_velocity,engagement,sentiment,brand_fit,novelty,total,decision
9014f1f5838734f3d6455a3f2ef733ee,0.6406,0.6,0.0,0.0,1.0,0.75,0.8571,69.97,WATCH
f5ba69dbcefff074b87e192005d19b87,0.6406,0.6,0.0,0.0,1.0,0.75,0.8571,69.97,WATCH
f2466ad704b608a919cbc972c0689f2b,0.7039,0.6,0.0,0.0,1.0,0.75,0.7727,69.97,WATCH
ef846c12bdba80d3cfd1b6de937c70af,0.6216,0.6,0.0,0.0,1.0,0.75,0.8824,69.97,WATCH
911943e1a36ff182b63fe5354745ae55,0.6311,0.6,0.0,0.0,1.0,0.75,0.8696,69.97,WATCH
ee4817afd47414384b9c379430da1241,0.6311,0.6,0.0,0.0,1.0,0.75,0.8696,69.97,WATCH
5ef741efc3189c698263945df55689a2,0.6583,0.6,0.0,0.0,1.0,0.75,0.8333,69.97,WATCH
ac38656365bcce6ea4d143b5e9e194cb,0.6355,0.6,0.0,0.0,1.0,0.75,0.8636,69.97,WATCH
aab8620a0fca477bb76dc9de474076c3,0.5932,0.6,0.0,0.0,1.0,0.75,0.92,69.96,WATCH
c4765621bd20602fa6fd43ef65182c91,0.6516,0.6,0.0,0.0,1.0,0.75,0.8421,69.96,WATCH
d47de189e4f3fd7597afc077280f8942,0.8435,0.6,0.0,0.0,0.75,0.75,0.8696,69.96,WATCH
e608af9a0954822889cdb6fed2cbd3c4,0.7932,0.6,0.0,0.0,1.0,0.65,0.8,69.96,WATCH
cc62f73ad91e7c0eeea05e26f30f9c11,0.6954,0.6,0.0,0.0,0.9484,0.75,0.8421,69.96,WATCH
6c249ca1e0b4d099fff457f192596caf,0.83,0.6,0.0,0.0,0.8469,0.75,0.7778,69.96,WATCH
39f3945dbf419beadc0c3c582c9d3ec2,0.6515,0.6,0.0,0.0,1.0,0.75,0.8421,69.96,WATCH
3bda21760ba42233b5aebb9f9e70ed08,0.7376,0.6,0.0,0.0,1.0,0.75,0.7273,69.96,WATCH
19b095737063ff8224d9378fc82b1560,0.633,0.6,0.0,0.0,1.0,0.75,0.8667,69.96,WATCH
5b9c71313763ac6c7c50bd88ce82d505,0.6402,0.6,0.0,0.0,1.0,0.75,0.8571,69.96,WATCH
26417fdb206e4a718765a4de60242196,0.6352,0.6,0.0,0.0,1.0,0.75,0.8636,69.96,WATCH
2cb70372d93d4073d6ca3cdcc7b4022f,0.6693,0.6,0.0,0.0,1.0,0.75,0.8182,69.96,WATCH
d235e22736890842e7d4dfbc7aa0dec2,0.4736,0.6,0.0,0.0,0.9228,1.0,0.8,69.96,WATCH
79ed59dc044a1d87c7b6208b5fee162f,0.3413,0.6,0.0,0.0,1.0,1.0,0.8889,69.96,WATCH
ae5b22ac89aa486ab74decc6dc480309,0.6483,0.6,0.0,0.0,1.0,0.75,0.8462,69.96,WATCH
6d2950f24c901c9f81668830ec9a0b50,0.7115,0.6,0.0,0.0,1.0,0.75,0.7619,69.96,WATCH
133434abba4ceea99fcfef9f5111ea8b,0.4285,0.6,0.0,0.0,0.8973,1.0,0.8889,69.96,WATCH
6ab2e20aa213ef8d54d94f3c903973e2,0.6118,0.6,0.0,0.0,1.0,0.75,0.8947,69.96,WATCH
b0d9547986b3ac69b2a56528bdad424e,0.7033,0.6,0.0,0.0,1.0,0.75,0.7727,69.96,WATCH
17dd9833af0dd729fa31b50794d88da1,0.64,0.6,0.0,0.0,1.0,0.75,0.8571,69.96,WATCH
769214ef2dfdbd747004f765c89ad6f8,0.64,0.6,0.0,0.0,1.0,0.75,0.8571,69.96,WATCH
a6e8b6189525eb3ce675c7780ab94566,0.7017,0.6,0.0,0.0,0.9484,0.75,0.8333,69.96,WATCH
50852d704c4bb1c8e9ce9ae61fe0882d,0.6577,0.6,0.0,0.0,1.0,0.75,0.8333,69.95,WATCH
29dcd4aebd044bc2afda417f0ebfbaca,0.665,0.6,0.0,0.0,1.0,0.75,0.8235,69.95,WATCH
a4489adb93ebd287431538c56a8fb1b4,0.665,0.6,0.0,0.0,1.0,0.75,0.8235,69.95,WATCH
83deb2d387cf96dff2a19d4a21658bda,0.6576,0.6,0.0,0.0,1.0,0.75,0.8333,69.95,WATCH
f96828b29efd0f289edf9e7c4c94c4f7,0.7201,0.6,0.0,0.0,1.0,0.75,0.75,69.95,WATCH
5aeaddb296e2ab1f66bd8c936c9dca7f,0.6568,0.6,0.0,0.0,0.9742,0.75,0.8636,69.95,WATCH
e4685e72eff65358df8f97fcb498ac4b,0.7531,0.6,0.0,0.0,1.0,0.75,0.7059,69.95,WATCH
04cd0cd8fe8fb9a162d0ec96d23d4e4c,0.7098,0.6,0.0,0.0,0.8973,0.75,0.88,69.95,WATCH
f330a511a9ef720b865a2b80e4840e47,0.6397,0.6,0.0,0.0,1.0,0.75,0.8571,69.95,WATCH
23a56217041f092e718a5cf0917d6c1c,0.6397,0.6,0.0,0.0,1.0,0.75,0.8571,69.95,WATCH
00a965174e60b7b7c6534d655dd792e2,0.7095,0.6,0.0,0.0,0.872,0.75,0.9091,69.95,WATCH
448b73ea68cc4472c7a61cb5a7cb8c0f,0.6575,0.6,0.0,0.0,1.0,0.75,0.8333,69.95,WATCH
0c2ef863daaee59333b63c677276cb83,0.7056,0.6,0.0,0.0,1.0,0.75,0.7692,69.95,WATCH
e6952829ca42d6ad666d12a60ed3a43b,0.7056,0.6,0.0,0.0,1.0,0.75,0.7692,69.95,WATCH
e8fb761990ca57b8e7e124cd324a4f4b,0.8451,0.6,0.0,0.0,0.7977,0.75,0.8125,69.95,WATCH
116022af70191fca6e6641f481274c4b,0.6991,0.6,0.0,0.0,1.0,0.75,0.7778,69.95,WATCH
4e22e32cfd945b780c46c3102110dc9c,0.8121,0.6,0.0,0.0,0.4577,1.0,0.875,69.95,WATCH
6b8a9b5e1800cf148a9d159f09b8aaa7,0.8581,0.6,0.0,0.0,0.4894,1.0,0.7778,69.95,WATCH
234a167ed0e9480cb719213236a3fd5e,0.7088,0.6,0.0,0.0,1.0,0.75,0.7647,69.95,WATCH
f4beb43c5cf9a02e04bdf4f9bb4ff4fb,0.7549,0.6,0.0,0.0,1.0,0.65,0.85,69.95,WATCH
c4da0e278d62f6052ee6d4086a788e01,0.6074,0.6,0.0,0.0,1.0,0.75,0.9,69.95,WATCH
a684ccc165fd192933dcd9e7a23c034f,0.8227,0.6,0.0,0.0,0.7977,0.75,0.8421,69.95,WATCH
ef303c1ec9635a7a7d99cc28dc0aa404,0.7637,0.6,0.0,0.0,0.9484,0.75,0.75,69.95,WATCH
2f81ccb5826a49451f328e911497f036,0.6573,0.6,0.0,0.0,1.0,0.75,0.8333,69.95,WATCH
eda255cdb080be5eee4f56e18aa3b850,0.6507,0.6,0.0,0.0,1.0,0.75,0.8421,69.95,WATCH
fe831c847614ca76f136cf1a6b9c8f60,0.6495,0.6,0.0,0.0,0.704,1.0,0.8125,69.95,WATCH
a634ebc456f74341a67ee8e7f935b5c1,0.7465,0.6,0.0,0.0,1.0,0.75,0.7143,69.95,WATCH
665bc2e15b8a9a4e9676dfabd6638dd3,0.6345,0.6,0.0,0.0,1.0,0.75,0.8636,69.94,WATCH
badd1754ce48915377307513b42ab044,0.6447,0.6,0.0,0.0,1.0,0.75,0.85,69.94,WATCH
5fed2c68b9e3c29aea2b29ea53b8d30a,0.4002,0.98,0.0,0.0,1.0,0.65,0.8667,69.94,WATCH
7c33501eba26658f6eb3a4945caed15c,0.7431,0.6,0.0,0.0,1.0,0.75,0.7188,69.94,WATCH
cfcb4a01bcc8c82601bb9f65a3f6c3e6,0.4694,0.6,0.0,0.0,0.8973,1.0,0.8333,69.94,WATCH
891e9329064ca4f8b477d34b57cf6544,0.6432,0.6,0.0,0.0,1.0,0.75,0.8519,69.94,WATCH
2c8838e238677457187c3009d7170370,0.7815,0.6,0.0,0.0,0.872,0.75,0.8125,69.94,WATCH
ef278441dc9b723fed7d2684e99aade3,0.611,0.6,0.0,0.0,1.0,0.75,0.8947,69.94,WATCH
c1c7686c8298a1a0c013fa47bbbbec85,0.7085,0.6,0.0,0.0,1.0,0.75,0.7647,69.94,WATCH
8ecff4a7ae2a82cc45758c272749e482,0.6644,0.6,0.0,0.0,1.0,0.75,0.8235,69.94,WATCH
fa8a307e8ec033d1821ad3cbfab1581b,0.632,0.6,0.0,0.0,1.0,0.75,0.8667,69.94,WATCH
60376c71a763e38d4e2bc35cbe4fe713,0.632,0.6,0.0,0.0,1.0,0.75,0.8667,69.94,WATCH
dc87deac6654bfeeb56f62ffd6fbfcbb,0.607,0.6,0.0,0.0,1.0,0.75,0.9,69.94,WATCH
6502bc4c865fd67cf97c5f3a180cb066,0.8267,0.6,0.0,0.0,0.7268,0.75,0.9167,69.94,WATCH
3736f83a2ecb2e0d2a7c04298b4ee7da,0.7102,0.6,0.0,0.0,1.0,0.65,0.9091,69.94,WATCH
a16a4b4ccb7f3c551f3846474cca6475,0.6391,0.6,0.0,0.0,1.0,0.75,0.8571,69.94,WATCH
6fd7f44169da6834d81ebacc94ef52d4,0.6391,0.6,0.0,0.0,1.0,0.75,0.8571,69.94,WATCH
4e674c67be32f8f657038145ef2ce5a9,0.6297,0.6,0.0,0.0,1.0,0.75,0.8696,69.94,WATCH
4ed7d6631f32c09e7db0604500171ede,0.7049,0.6,0.0,0.0,1.0,0.75,0.7692,69.94,WATCH
850db68d21e0f842ca50c14880e6c547,0.6201,0.6,0.0,0.0,1.0,0.75,0.8824,69.94,WATCH
bc78a53c318eb0eab40adca72d31d605,0.7022,0.6,0.0,0.0,1.0,0.75,0.7727,69.94,WATCH
f9fbe66f432c2f68178fe4f9fa6da4cd,0.3768,0.6,0.0,0.0,1.0,1.0,0.84,69.94,WATCH
575c53163ecb0b0d379e75dd88cb655e,0.6568,0.6,0.0,0.0,1.0,0.75,0.8333,69.94,WATCH
669d3abc759fd19c4a4a0cd98054f5d4,0.6471,0.6,0.0,0.0,1.0,0.75,0.8462,69.93,WATCH
9fb6083d7d15314cbaff0f5a96256495,0.7261,0.6,0.0,0.0,0.8973,0.75,0.8571,69.93,WATCH
808265cd8dd3b3aee217d6a23bf3abed,0.5998,0.6,0.0,0.0,1.0,0.75,0.9091,69.93,WATCH
f695747a4ed8aafddab4bb8af60d2b71,0.6199,0.6,0.0,0.0,1.0,0.75,0.8824,69.93,WATCH
5dec1a5151e7b1bc0c6515d1a289857b,0.6199,0.6,0.0,0.0,1.0,0.75,0.8824,69.93,WATCH
25b3a8abaa0fef7fe8775afcaec52d3e,0.6441,0.6,0.0,0.0,1.0,0.75,0.85,69.93,WATCH
b8475a2f37d507fe371698b3f3b1c9ad,0.6441,0.6,0.0,0.0,1.0,0.75,0.85,69.93,WATCH
bd5dc2bbbc6deeb66b04bad239ef97b3,0.5893,0.6,0.0,0.0,1.0,0.75,0.9231,69.93,WATCH
8a55ca0591534d3fed8e07ae45d0ecee,0.8404,0.6,0.0,0.0,1.0,0.75,0.5882,69.93,WATCH
939cfcd05ca36f86b8b6a4672aca93cc,0.4232,0.6,0.0,0.0,1.0,1.0,0.7778,69.93,WATCH
bfc63e9490ab1aa9d5c2c80b2af6910e,0.594,0.6,0.0,0.0,1.0,0.75,0.9167,69.93,WATCH
6685ed141517fe3a3261b2c5bc455c3a,0.6922,0.6,0.0,0.0,1.0,0.75,0.7857,69.93,WATCH
4cec8abc763e6a16eabea3deb40bf6ac,0.8387,0.6,0.0,0.0,0.7268,0.75,0.9,69.93,WATCH
dd48799b1f214812c710bf9551891d6a,0.6946,0.6,0.0,0.0,1.0,0.75,0.7826,69.93,WATCH
85349390cb9230f4569561ffee893d26,0.7315,0.6,0.0,0.0,1.0,0.75,0.7333,69.93,WATCH
242ab79de2f3284095b5440619b08e17,0.6564,0.6,0.0,0.0,1.0,0.75,0.8333,69.93,WATCH
5f44ffb06e9c80e5066766e3cc89f46a,0.6743,0.6,0.0,0.0,1.0,0.75,0.8095,69.93,WATCH
187d30b212b5ecaba20830397d92450a,0.5425,0.6,0.0,0.0,0.7737,1.0,0.875,69.93,WATCH
cf9f581841809c40a118542f598aa2cf,0.4864,0.6,0.0,0.0,1.0,0.9,0.84,69.93,WATCH
ec1b567b8f670a05346566ff709f52c2,0.6638,0.6,0.0,0.0,1.0,0.75,0.8235,69.93,WATCH
8fbfcecc8ad7da325dee6c473d6b306a,0.3992,0.6,0.0,0.0,1.0,1.0,0.8095,69.93,WATCH
44087ed19c14eb181e33447b924d0bf3,0.615,0.6,0.0,0.0,1.0,1.0,0.5217,69.93,WATCH
0c61f13a2c4ff6926245d4e8f2641a7d,0.7308,0.6,0.0,0.0,0.6182,1.0,0.8,69.93,WATCH
8cdbea5ec708ff17e93d68a74d4ef3dd,0.7563,0.6,0.0,0.0,1.0,0.75,0.7,69.93,WATCH
ea315a2ee2ec0fa4f3e24fdd04978977,0.6676,0.6,0.0,0.0,1.0,0.75,0.8182,69.93,WATCH
56bb77c6b8a6a0a2d51b2b284d64e524,0.6384,0.6,0.0,0.0,1.0,0.75,0.8571,69.93,WATCH
a2035985c66943483f02587b1fa1490a,0.625,0.6,0.0,0.0,1.0,0.75,0.875,69.92,WATCH
bb587e237240e63cee0e8546a44e6206,0.6101,0.6,0.0,0.0,1.0,0.75,0.8947,69.92,WATCH
250f3da2a364ffa673fbea467c4c82f2,0.6561,0.6,0.0,0.0,1.0,0.75,0.8333,69.92,WATCH
eb9ad6e620b418b898e8ceed4cc05c4c,0.6561,0.6,0.0,0.0,1.0,0.75,0.8333,69.92,WATCH
b4d0cd935b9642e50da7bed749a95606,0.674,0.6,0.0,0.0,1.0,0.75,0.8095,69.92,WATCH
1b9715336566f7a87544dc29236da6b2,0.6978,0.6,0.0,0.0,1.0,0.75,0.7778,69.92,WATCH
4462091bfacccaa763638bb8ee8ac72d,0.6978,0.6,0.0,0.0,1.0,0.75,0.7778,69.92,WATCH
94f86e04ba71a76955c75774ac786c36,0.8525,0.6,0.0,0.0,1.0,0.75,0.5714,69.92,WATCH
adbc3015847ed748533585a07fc050b1,0.7862,0.6,0.0,0.0,0.8469,0.75,0.8333,69.92,WATCH
1a17a3d1e7c4edaff01fd5f836e76057,0.7041,0.6,0.0,0.0,1.0,0.75,0.7692,69.92,WATCH
e79e7772abbd3c28979b5d41b86a5076,0.6247,0.6,0.0,0.0,1.0,0.75,0.875,69.92,WATCH
18000e83524939eb8b8589ca5ef8bf01,0.7935,0.6,0.0,0.0,0.5233,1.0,0.8235,69.92,WATCH
6232adb006493ec47c5a4ee337c596f6,0.7041,0.96,0.0,0.0,0.5412,0.75,0.8571,69.92,WATCH
96a6868cfdebb59001f304ee5e876db5,0.6288,0.6,0.0,0.0,1.0,0.75,0.8696,69.92,WATCH
ce91decfe2d471604f4035085f51584f,0.6288,0.6,0.0,0.0,1.0,0.75,0.8696,69.92,WATCH
29a75768c0e351a2a3b0f6ed83578cdd,0.6809,0.6,0.0,0.0,1.0,0.75,0.8,69.92,WATCH
82fba922f7a19d481abc4f635b77e587,0.6308,0.6,0.0,0.0,1.0,0.75,0.8667,69.92,WATCH
637527f17461820220d4896704c3d699,0.6558,0.6,0.0,0.0,1.0,0.75,0.8333,69.92,WATCH
34d2f47ae08456a5c43e91c585dc6ed6,0.6737,0.6,0.0,0.0,1.0,0.75,0.8095,69.92,WATCH
e97d5fa060310fe2c6c61077ffbcc222,0.599,0.6,0.0,0.0,1.0,0.75,0.9091,69.92,WATCH
5422a39f7560816d6c372d5368059592,0.6777,0.6,0.0,0.0,0.9742,0.75,0.8333,69.92,WATCH
9c70f5d5d1c473d06f8b520745cd3b6f,0.7808,0.6,0.0,0.0,1.0,0.75,0.6667,69.92,WATCH
4f44b689ad63b9e11465747b24e2177a,0.6714,0.6,0.0,0.0,1.0,0.75,0.8125,69.92,WATCH
6e888a1480c738dd7b7d36de173c1710,0.6492,0.6,0.0,0.0,1.0,0.75,0.8421,69.92,WATCH
7f9d5d7871cfe7b7c90b1333170eb0fd,0.6492,0.6,0.0,0.0,1.0,0.75,0.8421,69.92,WATCH
e53d7196881076f85e4d9dd2ad3ac190,0.5724,0.6,0.0,0.0,1.0,0.75,0.9444,69.92,WATCH
dc60c171bfc65fc02b8dd8b3a4a7e9ab,0.7479,0.6,0.0,0.0,1.0,0.65,0.8571,69.92,WATCH
c6f629c4cb281a960a1bcc038ae4ba36,0.619,0.6,0.0,0.0,1.0,0.75,0.8824,69.92,WATCH
0a487b6e7c11ed8e01fb8568c2bfc16e,0.619,0.6,0.0,0.0,1.0,0.75,0.8824,69.92,WATCH
1a7821dc43d0ba730e37da1857dbcddd,0.6671,0.6,0.0,0.0,1.0,0.75,0.8182,69.91,WATCH
a5bae27cbb719e4ffee0d186a447443d,0.7895,0.6,0.0,0.0,0.872,0.75,0.8,69.91,WATCH
33bac2cfed99d940aaf2dab5a6d8e793,0.6901,0.6,0.0,0.0,0.9228,0.75,0.875,69.91,WATCH
eca3daab9a04504d8371e4ff88ca523f,0.7121,0.6,0.0,0.0,1.0,0.65,0.9048,69.91,WATCH
3759e887edd131cafbd375adc042867b,0.7358,0.6,0.0,0.0,0.8469,0.75,0.9,69.91,WATCH
b56700c2eb4653d6597139b962d3d2db,0.724,0.6,0.0,0.0,1.0,0.65,0.8889,69.91,WATCH
56eaee7ba87eec3cbc21a5590ae5e7d4,0.6172,0.6,0.0,0.0,1.0,0.75,0.8846,69.91,WATCH
1e7623dfb5dca16e9f9c5e909b47bd41,0.1161,0.88,0.0,0.0,1.0,1.0,0.85,69.91,WATCH
fc52b6cb26ee0a767fa65d3626e9f4cd,0.751,0.6,0.0,0.0,0.9484,0.75,0.7647,69.91,WATCH
277726671dfebbb0d1b3bd27af31b25b,0.7181,0.6,0.0,0.0,1.0,0.75,0.75,69.91,WATCH
f5f81316a27a5c152b9e3d5bdcf4568b,0.6712,0.6,0.0,0.0,1.0,0.75,0.8125,69.91,WATCH
7994ec959fcc700111b454b1f737659e,0.6555,0.6,0.0,0.0,1.0,0.75,0.8333,69.91,WATCH
c0a09b518d88136c830fb7c5ec9b53e9,0.5987,0.6,0.0,0.0,1.0,0.75,0.9091,69.91,WATCH
7a0ae1571f055d43d317c6adb0262454,0.6095,0.6,0.0,0.0,1.0,0.75,0.8947,69.91,WATCH
6c9f6f0c61be4962ab5c9b92e6b05bdd,0.6139,0.6,0.0,0.0,1.0,0.75,0.8889,69.91,WATCH
7dbabbc9e5a4bbc24170812521160ca5,0.7105,0.6,0.0,0.0,1.0,0.75,0.76,69.91,WATCH
5996603a1fd891272d3b5ebb0629c3f3,0.3493,0.96,0.0,0.0,1.0,0.75,0.8095,69.91,WATCH
55303ff7a6c7a50f52c8ec565801eb16,0.5864,0.6,0.0,0.0,0.75,1.0,0.8421,69.91,WATCH
cab39b8e47336b6a1331cf5ffd4119a6,0.6376,0.6,0.0,0.0,1.0,0.75,0.8571,69.91,WATCH
a186db8af616aee380f3eb6fb706d520,0.6828,0.6,0.0,0.0,0.9742,0.75,0.8261,69.91,WATCH
f9ee259e544c5bb0710d0a37cc6ee7ca,0.6414,0.6,0.0,0.0,1.0,0.75,0.8519,69.91,WATCH
6db04434ffd5addc4d2d9e2b74f19e96,0.6303,0.6,0.0,0.0,1.0,0.75,0.8667,69.91,WATCH
73cfb3ae3b682a56e608bfbe61852253,0.6303,0.6,0.0,0.0,1.0,0.75,0.8667,69.91,WATCH
9b5735d0dc9f82b073fdec503150d1b3,0.6373,0.6,0.0,0.0,1.0,0.75,0.8571,69.9,WATCH
9d7a36ed8513d8d077e2a98af393f716,0.7339,0.6,0.0,0.0,1.0,0.65,0.875,69.9,WATCH
60f2a0e12f651f1b0bc8e2e3b4bac56b,0.7177,0.6,0.0,0.0,1.0,0.65,0.8966,69.9,WATCH
5050ace1383427fc8b93964d3e8c4e2c,0.8131,0.6,0.0,0.0,1.0,0.65,0.7692,69.9,WATCH
f6a13813a140dc49510035fc325ad237,0.6238,0.6,0.0,0.0,1.0,0.75,0.875,69.9,WATCH
97301688937d4ee4f635aeff3b67e8a8,0.6238,0.6,0.0,0.0,1.0,0.75,0.875,69.9,WATCH
179dd3600df2bdc925c63fb5ba86261b,0.7644,0.6,0.0,0.0,1.0,0.75,0.6875,69.9,WATCH
1bae51bad344c6fbb203398e37517adf,0.5982,0.6,0.0,0.0,1.0,0.75,0.9091,69.9,WATCH
099ec1e17cf53f11cfcf9b911527e2c5,0.63,0.6,0.0,0.0,1.0,0.75,0.8667,69.9,WATCH
a35dafc327200948ee57087bc41052f7,0.83,0.6,0.0,0.0,1.0,0.75,0.6,69.9,WATCH
0ed064e80877a3e3d80955efd72c04af,0.6133,0.6,0.0,0.0,1.0,0.75,0.8889,69.9,WATCH
9c87d9e7f946bbef4f56243fbfe782e9,0.6872,0.96,0.0,0.0,0.5441,0.75,0.875,69.9,WATCH
3489bd93398e92c908be6244f966a7aa,0.6549,0.6,0.0,0.0,1.0,0.75,0.8333,69.9,WATCH
c7ac2547f1b96aede76e9a5eebb6297d,0.6453,0.6,0.0,0.0,1.0,0.75,0.8462,69.9,WATCH
c3f1640c7c2aa3443ab346027918cff4,0.6453,0.6,0.0,0.0,1.0,0.75,0.8462,69.9,WATCH
27a14cfa4cdf4d2fa77447b33a1139f7,0.5799,0.6,0.0,0.0,1.0,0.75,0.9333,69.9,WATCH
9bf2a862ca4ff050bd2022de6650e6a9,0.7483,0.6,0.0,0.0,0.8469,0.75,0.8824,69.9,WATCH
a973d2d766abde2537f169173b88cba0,0.6727,0.6,0.0,0.0,1.0,0.75,0.8095,69.9,WATCH
fd692f08fa100d98968cc3a370bb8d5c,0.8565,0.6,0.0,0.0,0.704,0.75,0.9,69.9,WATCH
82f89d0133f1d5faabb50d5e4f57b4be,0.3307,0.98,0.0,0.0,1.0,0.75,0.8095,69.9,WATCH
3ecd6d3e9cb281f25d841866380d27bc,0.7441,0.6,0.0,0.0,1.0,0.75,0.7143,69.9,WATCH
220c8c4b75cca9d4fa1bdf587a1e7e23,0.6181,0.6,0.0,0.0,1.0,0.75,0.8824,69.9,WATCH
236472d245f18e31d980ebebff0df7c6,0.7298,0.6,0.0,0.0,1.0,0.75,0.7333,69.9,WATCH
17059d8196864f8a3295da02342739a7,0.4653,0.88,0.0,0.0,1.0,0.75,0.75,69.9,WATCH
c0effbb17435f4fa7d135abfa4deeaba,0.5875,0.6,0.0,0.0,1.0,0.75,0.9231,69.9,WATCH
a8c29fb5bdf27a5e921fb1d2677cf207,0.6048,0.6,0.0,0.0,1.0,0.75,0.9,69.9,WATCH
79b532d0db89a4fa61771164604e8e5b,0.6885,0.6,0.0,0.0,0.8973,0.75,0.9048,69.9,WATCH
d455eaf0d4687b5d73263c61bebb30cc,0.632,0.6,0.0,0.0,1.0,0.75,0.8636,69.89,WATCH
e1d8b882e1125db74758ad3e9a5f6118,0.5946,0.6,0.0,0.0,0.704,1.0,0.8824,69.89,WATCH
0e36378866df76f6887d6b303eb5ad13,0.7797,0.6,0.0,0.0,1.0,0.75,0.6667,69.89,WATCH
005f69f25fee31cbe8e34da5ff4795f7,0.5979,0.6,0.0,0.0,1.0,0.75,0.9091,69.89,WATCH
f1120bb79aae2ae07ce468e04f76449a,0.7902,0.6,0.0,0.0,0.8138,0.75,0.8636,69.89,WATCH
da4a538c48a060fde8423e093d6bee24,0.6904,0.6,0.0,0.0,1.0,0.75,0.7857,69.89,WATCH
416695bd42d623503f7b278bb87b2482,0.6297,0.6,0.0,0.0,1.0,0.75,0.8667,69.89,WATCH
223b57d0b57b37b0f370d3f23a9093b2,0.7082,0.6,0.0,0.0,1.0,0.75,0.7619,69.89,WATCH
7eb8268cbeddc2d0698292ee64d80e50,0.5921,0.6,0.0,0.0,1.0,0.75,0.9167,69.89,WATCH
5b06c9d4a0bfdd2d8758a6d9ff638e94,0.8399,0.6,0.0,0.0,0.75,0.75,0.8696,69.89,WATCH
288cca694f967de99f36a235b7633f60,0.6367,0.6,0.0,0.0,1.0,0.75,0.8571,69.89,WATCH
08f9f4cfbae8fbcd9d3c737e7126a724,0.6233,0.6,0.0,0.0,1.0,0.75,0.875,69.89,WATCH
8ad604899cf28e8f815fce09243c4ebb,0.6233,0.6,0.0,0.0,1.0,0.75,0.875,69.89,WATCH
8d97f531876b0a6fb395424d36cf952c,0.6795,0.6,0.0,0.0,1.0,0.75,0.8,69.89,WATCH
0e67acc4839e2d5162ad47f6278c5f15,0.4084,0.6,0.0,0.0,0.9228,1.0,0.8824,69.89,WATCH
b0d659b913ff9018f143d1f74f1cdbc7,0.6085,0.6,0.0,0.0,1.0,0.75,0.8947,69.89,WATCH
59d397fd632af245858b1152c55ea1ec,0.6397,0.6,0.0,0.0,0.9742,0.75,0.8824,69.89,WATCH
714d62d7aeb5cb48c70364672826ee04,0.8419,0.6,0.0,0.0,0.75,0.75,0.8667,69.89,WATCH
6643f562a1e800631e560b20688606c2,0.6379,0.6,0.0,0.0,0.9742,0.75,0.8846,69.89,WATCH
8994756edadab6b6e4cbc77c605f9d98,0.7465,0.6,0.0,0.0,1.0,0.65,0.8571,69.89,WATCH
ec24b382d5803b2e2f144928078261f4,0.5894,0.6,0.0,0.0,1.0,0.75,0.92,69.89,WATCH
b42f5a9ef0ff89dedf019297662aa759,0.6901,0.6,0.0,0.0,1.0,0.75,0.7857,69.89,WATCH
026b40f9ce1edc0a45d06167d7bc8f2e,0.6598,0.6,0.0,0.0,1.0,0.75,0.8261,69.89,WATCH
ebd4c75c5bec3e4c778befeef47ad4ce,0.6176,0.6,0.0,0.0,1.0,0.75,0.8824,69.89,WATCH
9ed49e8b1b36d5afbce38e660b5a9558,0.6447,0.6,0.0,0.0,1.0,0.75,0.8462,69.89,WATCH
52a9494b4ade529715bdbf2917c106d6,0.8553,0.6,0.0,0.0,0.7268,0.75,0.875,69.89,WATCH
49f962eb084376c96d903719f0b76f81,0.6699,0.6,0.0,0.0,1.0,0.75,0.8125,69.89,WATCH
d69cff376dfd9788b65b791a784e7e30,0.6699,0.6,0.0,0.0,1.0,0.75,0.8125,69.89,WATCH
29fafd5f5e4b1be2c707d76c58a10ae5,0.7079,0.6,0.0,0.0,1.0,0.75,0.7619,69.89,WATCH
8bff50a76a8133c84b50dc91fdfe4b8f,0.6043,0.6,0.0,0.0,1.0,0.75,0.9,69.89,WATCH
8bdd6118a038818290601d439818ed37,0.8099,0.6,0.0,0.0,0.7737,0.75,0.8824,69.89,WATCH
9f6f68b3fff4f4b588cc8352b36165d4,0.6656,0.6,0.0,0.0,1.0,0.75,0.8182,69.89,WATCH
15b9fc44f0224e6053a28f5c12380bc0,0.7231,0.6,0.0,0.0,0.9484,0.75,0.8,69.88,WATCH
27b7ec6923cc30c6c29c8215da32d956,0.6492,0.6,0.0,0.0,1.0,0.75,0.84,69.88,WATCH
28c3ca286f76ec1ec68525886e1127cf,0.6363,0.6,0.0,0.0,1.0,0.75,0.8571,69.88,WATCH
c7aeb164a861cdd70a1a49a366148cc7,0.6731,0.6,0.0,0.0,0.9484,0.75,0.8667,69.88,WATCH
9c169acab8a406c48139f76e8f774b26,0.7434,0.6,0.0,0.0,1.0,0.75,0.7143,69.88,WATCH
64416ab8238ab0d0b54bc45c83eb21d6,0.5791,0.6,0.0,0.0,1.0,0.75,0.9333,69.88,WATCH
19af1d0a36b4b7eae06a8d58039a11fa,0.6781,0.6,0.0,0.0,0.9228,0.75,0.8889,69.88,WATCH
e0ce8bb2949edb25c89fad9e7c02ab9d,0.6291,0.6,0.0,0.0,1.0,0.75,0.8667,69.88,WATCH
b1b788783e1825c4106b4aa78c05c369,0.6552,0.9,0.0,0.0,0.66,0.75,0.8571,69.88,WATCH
82c7d3a014decb78d1ab2a3066f6edf1,0.6314,0.6,0.0,0.0,1.0,0.75,0.8636,69.88,WATCH
